Op,oid__id,createdAt,updatedAt,lastSyncTracker,array_trackingEvents
U,ba81c71727a7e8692dbcb96fe6f44972,1692274746,1693821637,1693821637,"[{'createdAt': {'$date': 1692261208000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '77a60c35c56aecf673dfefd5b7c684ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692262346000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '77a60c35c56aecf673dfefd5b7c684ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692350215000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692355185000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692355194000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692355195000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692403926000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692466884000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692467464000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '84c77d7bc3fb1dd258da3c10bb2f8a27', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692525978000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692530472000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692588985000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692607758000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692619374000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7726fb216dd93feded54b574d013ea24', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692734378000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7726fb216dd93feded54b574d013ea24', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692788864000}, 'trackingCode': 'd16622323b8e9da5c97860470e0eca07', 'status': None, 'description': 'ENTREGUE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7726fb216dd93feded54b574d013ea24', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,327a2e480babafbcab7520046c135e30,1692042026,1693821637,1693821637,"[{'createdAt': {'$date': 1691558265000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'd29b01170389a24f6563d4157d8a11ba', 'to': '6a564280aea66b3887ff8627664ca1c9'}, {'createdAt': {'$date': 1691398855000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '602dc02c57b3966644d1761d01a27a43', 'to': 'd29b01170389a24f6563d4157d8a11ba'}, {'createdAt': {'$date': 1691167894000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '1d895cc2993a49496ec7e861e55110a1', 'to': '602dc02c57b3966644d1761d01a27a43'}, {'createdAt': {'$date': 1691147228000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto postado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '1d895cc2993a49496ec7e861e55110a1', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692086067000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '6a564280aea66b3887ff8627664ca1c9', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692089999000}, 'trackingCode': '147ba7ba67729c97a60bfc822187f7f8', 'status': '01', 'description': 'Objeto entregue ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '6a564280aea66b3887ff8627664ca1c9', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,6da16a9a031b42b813a71dc1ab654f32,1690902684,1693821637,1693821637,"[{'createdAt': {'$date': 1690888121000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '6af12987cd37b2de934b91f6bb588371', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690901819000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '6af12987cd37b2de934b91f6bb588371', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690901841000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '6af12987cd37b2de934b91f6bb588371', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690951141000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690951902000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690963089000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7f3845ce6f1f85f5fa10988db674d505', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690963527000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7f3845ce6f1f85f5fa10988db674d505', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690963590000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '7f3845ce6f1f85f5fa10988db674d505', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690973302000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691003250000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691006414000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691007132000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691024209000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691069583000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '678eb27519e5bec839ae31ec9455ea1b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691073740000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'NAO ENTROU NA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691085047000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691093911000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691094464000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691124435000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691151170000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691161330000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '79d415a9f9b265990448b929049ddfcd', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691173065000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '79d415a9f9b265990448b929049ddfcd', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691242299000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'AUSENTE 1', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '79d415a9f9b265990448b929049ddfcd', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691486543000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '79d415a9f9b265990448b929049ddfcd', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691502540000}, 'trackingCode': '341bcd9e19a0d9b3a345758a1bd80f88', 'status': None, 'description': 'ENTREGUE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '79d415a9f9b265990448b929049ddfcd', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,1a193d1e8f66219abc43e351a84992d8,1693429110,1693821637,1693821637,"[{'createdAt': {'$date': 1693412415000}, 'trackingCode': 'e8603414db491bdd7a197ed0c7578c5c', 'status': '01', 'description': 'Objeto postado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a73a615419145fd5f1a0f8689a38600d', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693472619000}, 'trackingCode': 'e8603414db491bdd7a197ed0c7578c5c', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a73a615419145fd5f1a0f8689a38600d', 'to': 'e0e884b320d7340e331862ed6772b798'}, {'createdAt': {'$date': 1693581493000}, 'trackingCode': 'e8603414db491bdd7a197ed0c7578c5c', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'e0e884b320d7340e331862ed6772b798', 'to': '525717afaa49210de79d91fe3e1ca48c'}]"
U,be67724d3a8e6abdfd2df2df5e93eecd,1692623126,1693821637,1693821637,"[{'createdAt': {'$date': 1692616928000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'ea5dd177a56868d009f7d89f5696b49a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692645065000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'ea5dd177a56868d009f7d89f5696b49a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692663387000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692673985000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e81f9b321e898f638477f1f13bf81c38', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692681483000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692696202000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e8e6299076f3c6c7070ea088038ab4f1', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692698128000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e8e6299076f3c6c7070ea088038ab4f1', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692781388000}, 'trackingCode': '861d4ff577cb4edb31e6c0f095565634', 'status': None, 'description': 'ENTREGUE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e8e6299076f3c6c7070ea088038ab4f1', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,d8bd149e2314a50e382ddccab273f507,1692623126,1693821637,1693821637,"[{'createdAt': {'$date': 1692618120000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'a745068cf094ced2d5688366862a4b39', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692642628000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'a745068cf094ced2d5688366862a4b39', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692682913000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692685872000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692747707000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693052602000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '465ed0749c8c28723e9281743c48be53', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693058325000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '465ed0749c8c28723e9281743c48be53', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693059403000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '465ed0749c8c28723e9281743c48be53', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693086766000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '465ed0749c8c28723e9281743c48be53', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693087304000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '465ed0749c8c28723e9281743c48be53', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693109730000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e4884e788a5ff298fb81e786b2127729', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693109839000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'PARADO NA FISCALIZACAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '1f8c117dd4a4321b05219cfe95946c9b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693298175000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e4884e788a5ff298fb81e786b2127729', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693305757000}, 'trackingCode': 'dde81430b13b0f17a2313c794342c1d1', 'status': None, 'description': 'ENTREGUE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'e4884e788a5ff298fb81e786b2127729', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
