Op,oid__id,createdAt,updatedAt,lastSyncTracker,array_trackingEvents
U,57db9b385aab99d9313f7cb9ab932d5b,1693238277,1693822384,1693544452,"[{'createdAt': {'$date': 1693238130000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b3ab70e468133cc4cb3eebece8758ec5', 'to': 'a9b3bd46be7390826100cfcfd8f271ec'}, {'createdAt': {'$date': 1693238130000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b3ab70e468133cc4cb3eebece8758ec5', 'to': 'a9b3bd46be7390826100cfcfd8f271ec'}, {'createdAt': {'$date': 1693287564000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a9b3bd46be7390826100cfcfd8f271ec', 'to': '09d12b538e03f42368a7efa877aafd12'}, {'createdAt': {'$date': 1693543646000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '09d12b538e03f42368a7efa877aafd12', 'to': 'c77244b9a7fe3cca44a9677bc5a4790a'}, {'createdAt': {'$date': 1693822049000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'c77244b9a7fe3cca44a9677bc5a4790a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,57db9b385aab99d9313f7cb9ab932d5b,1693238277,1693822384,1693822384,"[{'createdAt': {'$date': 1693238130000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b3ab70e468133cc4cb3eebece8758ec5', 'to': 'a9b3bd46be7390826100cfcfd8f271ec'}, {'createdAt': {'$date': 1693238130000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b3ab70e468133cc4cb3eebece8758ec5', 'to': 'a9b3bd46be7390826100cfcfd8f271ec'}, {'createdAt': {'$date': 1693287564000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a9b3bd46be7390826100cfcfd8f271ec', 'to': '09d12b538e03f42368a7efa877aafd12'}, {'createdAt': {'$date': 1693543646000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '09d12b538e03f42368a7efa877aafd12', 'to': 'c77244b9a7fe3cca44a9677bc5a4790a'}, {'createdAt': {'$date': 1693822049000}, 'trackingCode': '69134b7c529308a7741ddaf4cc8d3da4', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'c77244b9a7fe3cca44a9677bc5a4790a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,61c9f561f93a95c5b884ccca7aebba9d,1692266738,1693822384,1693822384,"[{'createdAt': {'$date': 1690552732000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '01', 'description': 'Objeto entregue ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '5b7f41485630b4ab2f7e079104a5995d', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690543233000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '5b7f41485630b4ab2f7e079104a5995d', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690362749000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '2f03431ee62c1882efb9edf0d8020626', 'to': '5b7f41485630b4ab2f7e079104a5995d'}, {'createdAt': {'$date': 1689959810000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '44d02c36e6691bb8faacd16784348114', 'to': 'e0e884b320d7340e331862ed6772b798'}, {'createdAt': {'$date': 1689959809000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '10', 'description': 'Fiscalização aduaneira finalizada', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '44d02c36e6691bb8faacd16784348114', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1689378382000}, 'trackingCode': '9e44dfcd8abf518de469ff80112ee3aa', 'status': '16', 'description': 'Objeto recebido pelos Correios do Brasil', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '44d02c36e6691bb8faacd16784348114', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,d2144230a5c6d9f005c8f1ab92fd878f,1693440622,1693822384,1693822384,"[{'createdAt': {'$date': 1693436471000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'c33e4ea1cfb7c47dd8b66d160e2eaeeb', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693442329000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'c33e4ea1cfb7c47dd8b66d160e2eaeeb', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693459098000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693459348000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'daa9dcb5feb8f8cb8a0504889945846b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693460233000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'daa9dcb5feb8f8cb8a0504889945846b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693476731000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693547476000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'bb06c77b0bda796758fb2d30ec897c06', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693609125000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693628600000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693630817000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693630835000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693642645000}, 'trackingCode': '246fee61d8db782f208fb80389e3c528', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '190ad2163498d24d8195f6b630ebef60', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,6599db6b10df6e364542a5d25dc439a4,1693328813,1693822384,1693478853,"[{'createdAt': {'$date': 1693325773000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '09', 'description': 'Objeto postado após o horário limite da unidade', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693325773000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '09', 'description': 'Objeto postado após o horário limite da unidade', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693382799000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': 'a455511c1b0d0594d7499ddee7b4fd7a'}, {'createdAt': {'$date': 1693478276000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a455511c1b0d0594d7499ddee7b4fd7a', 'to': 'b57018ccd8bbd043bc55516c6868df9b'}, {'createdAt': {'$date': 1693822089000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b57018ccd8bbd043bc55516c6868df9b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,a3a37707477fbd33ea08fc13ff264598,1692904640,1693822384,1693822384,"[{'createdAt': {'$date': 1692894224000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'EMISSAO', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '360d0e13bab7fc04eb6db042d45764d3', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692902365000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '360d0e13bab7fc04eb6db042d45764d3', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692903423000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '360d0e13bab7fc04eb6db042d45764d3', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692911260000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692912189000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692912787000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '971e249ca4af90aa0b044735d8fdd59e', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692980743000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692981272000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'daa9dcb5feb8f8cb8a0504889945846b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1692981587000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'daa9dcb5feb8f8cb8a0504889945846b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693021501000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fac929278c0e5ba967802153ba729336', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693131216000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'bb06c77b0bda796758fb2d30ec897c06', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693274236000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693277222000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693278914000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERENCIA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693278937000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'TRANSFERIDO PARA UNIDADE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': '45003339ffac286264b30fce83abb5ad', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693298890000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTRADA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fd5662551cf397bd32d3d1b8c67ead70', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693324248000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'EM ROTA', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fd5662551cf397bd32d3d1b8c67ead70', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693391172000}, 'trackingCode': '7ea0a23e8ab353e6889b4f10602eacd0', 'status': None, 'description': 'ENTREGUE', 'trackerType': '202591c2658eb8db7d1c57e1273cd270', 'from': 'fd5662551cf397bd32d3d1b8c67ead70', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,6599db6b10df6e364542a5d25dc439a4,1693328813,1693822384,1693822384,"[{'createdAt': {'$date': 1693325773000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '09', 'description': 'Objeto postado após o horário limite da unidade', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693325773000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '09', 'description': 'Objeto postado após o horário limite da unidade', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693382799000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a3ab692b98f8b1b130c230a3b33a2016', 'to': 'a455511c1b0d0594d7499ddee7b4fd7a'}, {'createdAt': {'$date': 1693478276000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'a455511c1b0d0594d7499ddee7b4fd7a', 'to': 'b57018ccd8bbd043bc55516c6868df9b'}, {'createdAt': {'$date': 1693822089000}, 'trackingCode': 'a370b06326b0b128928e48b8ecd7ee75', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': 'b57018ccd8bbd043bc55516c6868df9b', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,171f00215b361b8368ebf7b185b6bbb7,1693409478,1693822384,1693577232,"[{'createdAt': {'$date': 1693408297000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto postado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9b67c48e684c61d867f2203e2d1f8176', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693409917000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9b67c48e684c61d867f2203e2d1f8176', 'to': '9c503ecc4f113471367063483aca15c7'}, {'createdAt': {'$date': 1693490329000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9c503ecc4f113471367063483aca15c7', 'to': '468797f5854fc4741e803fd0bcdd4505'}, {'createdAt': {'$date': 1693492118000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9c503ecc4f113471367063483aca15c7', 'to': '468797f5854fc4741e803fd0bcdd4505'}, {'createdAt': {'$date': 1693576793000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '468797f5854fc4741e803fd0bcdd4505', 'to': '0a985bc4e7abc00a81483d449b1d5a4a'}, {'createdAt': {'$date': 1693822059000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '0a985bc4e7abc00a81483d449b1d5a4a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,0aaac9b722e262157d91b3f2ce5fe65a,1690979219,1693822384,1693822384,"[{'createdAt': {'$date': 1690974731000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '03', 'description': 'Objeto aguardando retirada no endereço indicado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '04757da9f8ec1e8a421e43190d62bc21', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1690605806000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '09d12b538e03f42368a7efa877aafd12', 'to': '04757da9f8ec1e8a421e43190d62bc21'}, {'createdAt': {'$date': 1690471633000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '14715bd2acdbd6d389ce8747d560689a', 'to': '09d12b538e03f42368a7efa877aafd12'}, {'createdAt': {'$date': 1690301262000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '5b50a520168218bc9c80e5fe1de0e649', 'to': '14715bd2acdbd6d389ce8747d560689a'}, {'createdAt': {'$date': 1690299913000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '01', 'description': 'Objeto postado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '5b50a520168218bc9c80e5fe1de0e649', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1691408239000}, 'trackingCode': '712a31e1f7e1c508e178cbda8994defd', 'status': '01', 'description': 'Objeto entregue ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '04757da9f8ec1e8a421e43190d62bc21', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
U,171f00215b361b8368ebf7b185b6bbb7,1693409478,1693822384,1693822384,"[{'createdAt': {'$date': 1693408297000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto postado', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9b67c48e684c61d867f2203e2d1f8176', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}, {'createdAt': {'$date': 1693409917000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9b67c48e684c61d867f2203e2d1f8176', 'to': '9c503ecc4f113471367063483aca15c7'}, {'createdAt': {'$date': 1693490329000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9c503ecc4f113471367063483aca15c7', 'to': '468797f5854fc4741e803fd0bcdd4505'}, {'createdAt': {'$date': 1693492118000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '9c503ecc4f113471367063483aca15c7', 'to': '468797f5854fc4741e803fd0bcdd4505'}, {'createdAt': {'$date': 1693576793000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto em trânsito - por favor aguarde', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '468797f5854fc4741e803fd0bcdd4505', 'to': '0a985bc4e7abc00a81483d449b1d5a4a'}, {'createdAt': {'$date': 1693822059000}, 'trackingCode': '4900278edc84318994e46bec0b44c15b', 'status': '01', 'description': 'Objeto saiu para entrega ao destinatário', 'trackerType': '27bb7dfdbe0de2d482d1c37c3fe5bfe3', 'from': '0a985bc4e7abc00a81483d449b1d5a4a', 'to': '6adf97f83acf6453d4a6a4b1070f3754'}]"
